Timestamp,Throughput
04-01-23 00:00:00,918930215.4567147
04-01-23 06:00:00,918930215.4567147
04-01-23 12:00:00,918930215.4567147
04-01-23 18:00:00,927570592.5
05-01-23 00:00:00,924950831.0
05-01-23 06:00:00,917979852.0
05-01-23 12:00:00,921465341.5
05-01-23 18:00:00,917427271.5
06-01-23 00:00:00,923433071.0
06-01-23 06:00:00,923009762.0
06-01-23 12:00:00,923221416.5
06-01-23 18:00:00,924320483.0
07-01-23 00:00:00,922330124.0
07-01-23 06:00:00,924374345.0
07-01-23 12:00:00,923352234.5
07-01-23 18:00:00,923377364.0
08-01-23 00:00:00,924163797.0
08-01-23 06:00:00,923770580.5
08-01-23 12:00:00,924163797.0
08-01-23 18:00:00,922853352.0
09-01-23 00:00:00,920280655.0
09-01-23 06:00:00,937849609.0
09-01-23 12:00:00,929065132.0
09-01-23 18:00:00,921253995.5
10-01-23 00:00:00,916116077.0
10-01-23 06:00:00,918685036.25
10-01-23 12:00:00,916116077.0
10-01-23 18:00:00,918930215.4567147
11-01-23 00:00:00,923220262.0
11-01-23 06:00:00,923482037.0
11-01-23 12:00:00,923351149.5
11-01-23 18:00:00,914753417.0
12-01-23 00:00:00,916719691.0
12-01-23 06:00:00,915736554.0
12-01-23 12:00:00,916719691.0
12-01-23 18:00:00,886440804.5
13-01-23 00:00:00,923112681.0
13-01-23 06:00:00,904776742.75
13-01-23 12:00:00,923112681.0
13-01-23 18:00:00,918930215.4567147
14-01-23 00:00:00,918930215.4567147
14-01-23 06:00:00,918930215.4567147
14-01-23 12:00:00,918930215.4567147
14-01-23 18:00:00,930138608.5
15-01-23 00:00:00,924688456.0
15-01-23 06:00:00,924007296.0
15-01-23 12:00:00,924347876.0
15-01-23 18:00:00,937478950.0
16-01-23 00:00:00,923010248.0
16-01-23 06:00:00,930244599.0
16-01-23 12:00:00,923010248.0
16-01-23 18:00:00,910583534.0
17-01-23 00:00:00,922302642.0
17-01-23 06:00:00,910374866.0
17-01-23 12:00:00,916338754.0
17-01-23 18:00:00,923508898.5
18-01-23 00:00:00,924006742.0
18-01-23 06:00:00,923757820.25
18-01-23 12:00:00,924006742.0
18-01-23 18:00:00,929901339.0
19-01-23 00:00:00,917530023.0
19-01-23 06:00:00,923715681.0
19-01-23 12:00:00,937322929.0
19-01-23 18:00:00,923221601.0
20-01-23 00:00:00,922276773.0
20-01-23 06:00:00,922749187.0
20-01-23 12:00:00,922276773.0
20-01-23 18:00:00,918930215.4567147
21-01-23 00:00:00,918930215.4567147
21-01-23 06:00:00,936222111.0
21-01-23 12:00:00,936222111.0
21-01-23 18:00:00,936700247.0
22-01-23 00:00:00,924319744.0
22-01-23 06:00:00,923639693.0
22-01-23 12:00:00,927417806.5
22-01-23 18:00:00,910112085.0
23-01-23 00:00:00,919290578.0
23-01-23 06:00:00,924899790.0
23-01-23 12:00:00,922095184.0
23-01-23 18:00:00,909796556.0
24-01-23 00:00:00,924583506.0
24-01-23 06:00:00,917190031.0
24-01-23 12:00:00,924583506.0
24-01-23 18:00:00,923715588.5
25-01-23 00:00:00,923299294.0
25-01-23 06:00:00,923507441.25
25-01-23 12:00:00,923299294.0
25-01-23 18:00:00,920913782.5
26-01-23 00:00:00,922116627.0
26-01-23 06:00:00,921515204.75
26-01-23 12:00:00,922116627.0
26-01-23 18:00:00,914229862.5
27-01-23 00:00:00,917613583.5
27-01-23 06:00:00,915921723.0
27-01-23 12:00:00,917613583.5
27-01-23 18:00:00,919342754.0
28-01-23 00:00:00,929276428.0
28-01-23 06:00:00,924309591.0
28-01-23 12:00:00,918894859.5
28-01-23 18:00:00,909902460.0
29-01-23 00:00:00,924216364.5
29-01-23 06:00:00,917059412.25
29-01-23 12:00:00,924216364.5
29-01-23 18:00:00,916927989.5
30-01-23 00:00:00,924215394.0
30-01-23 06:00:00,923482637.0
30-01-23 12:00:00,929092808.0
30-01-23 18:00:00,923816037.5
31-01-23 00:00:00,921597409.0
31-01-23 06:00:00,936485379.0
31-01-23 12:00:00,929041394.0
31-01-23 18:00:00,922000936.0
01-02-23 00:00:00,923664753.0
01-02-23 06:00:00,922832844.5
01-02-23 12:00:00,924268609.0
01-02-23 18:00:00,924268609.0
02-02-23 00:00:00,917399951.0
02-02-23 06:00:00,910744509.0
02-02-23 12:00:00,914072230.0
02-02-23 18:00:00,922701786.0
03-02-23 00:00:00,923691752.5
03-02-23 06:00:00,923196769.25
03-02-23 12:00:00,909432283.0
03-02-23 18:00:00,923443065.0
04-02-23 00:00:00,916587251.0
04-02-23 06:00:00,920015158.0
04-02-23 12:00:00,923274722.0
04-02-23 18:00:00,924269348.0
05-02-23 00:00:00,923535713.0
05-02-23 06:00:00,922487964.0
05-02-23 12:00:00,922539609.0
05-02-23 18:00:00,924374391.0
06-02-23 00:00:00,923219339.0
06-02-23 06:00:00,922013660.0
06-02-23 12:00:00,922616499.5
06-02-23 18:00:00,929824461.5
07-02-23 00:00:00,923482545.0
07-02-23 06:00:00,921752438.0
07-02-23 12:00:00,922617491.5
07-02-23 18:00:00,907571608.0
08-02-23 00:00:00,914755016.5
08-02-23 06:00:00,911163312.25
08-02-23 12:00:00,914755016.5
08-02-23 18:00:00,824842691.0
09-02-23 00:00:00,923458178.5
09-02-23 06:00:00,874150434.75
09-02-23 12:00:00,917765960.0
09-02-23 18:00:00,921910370.0
10-02-23 00:00:00,923966147.0
10-02-23 06:00:00,937164612.0
10-02-23 12:00:00,923849593.0
10-02-23 18:00:00,920624585.5
11-02-23 00:00:00,923115750.5
11-02-23 06:00:00,921870168.0
11-02-23 12:00:00,924111414.0
11-02-23 18:00:00,924581102.0
12-02-23 00:00:00,937010043.0
12-02-23 06:00:00,922276819.0
12-02-23 12:00:00,929643431.0
12-02-23 18:00:00,922957195.0
13-02-23 00:00:00,924688641.0
13-02-23 06:00:00,923272783.0
13-02-23 12:00:00,923403370.5
13-02-23 18:00:00,922801615.0
14-02-23 00:00:00,916872976.5
14-02-23 06:00:00,919837295.75
14-02-23 12:00:00,915148582.5
14-02-23 18:00:00,923221324.0
15-02-23 00:00:00,923431939.5
15-02-23 06:00:00,923326631.75
15-02-23 12:00:00,923431939.5
15-02-23 18:00:00,922906519.5
16-02-23 00:00:00,923325489.0
16-02-23 06:00:00,936065433.0
16-02-23 12:00:00,920019524.0
16-02-23 18:00:00,899417548.0
17-02-23 00:00:00,923695817.0
17-02-23 06:00:00,938531890.0
17-02-23 12:00:00,931113853.5
17-02-23 18:00:00,915197940.0
18-02-23 00:00:00,928044905.5
18-02-23 06:00:00,921621422.75
18-02-23 12:00:00,921959249.0
18-02-23 18:00:00,923692676.0
19-02-23 00:00:00,936433512.0
19-02-23 06:00:00,923798874.0
19-02-23 12:00:00,930116193.0
19-02-23 18:00:00,922452931.5
20-02-23 00:00:00,923011516.0
20-02-23 06:00:00,923274307.0
20-02-23 12:00:00,923142911.5
20-02-23 18:00:00,929116925.5
21-02-23 00:00:00,929116925.5
21-02-23 06:00:00,922487826.0
21-02-23 12:00:00,910429025.0
21-02-23 18:00:00,922538917.0
22-02-23 00:00:00,922223145.0
22-02-23 06:00:00,923334399.0
22-02-23 12:00:00,922778772.0
22-02-23 18:00:00,922564441.5
23-02-23 00:00:00,921384790.0
23-02-23 06:00:00,922958810.0
23-02-23 12:00:00,922171800.0
23-02-23 18:00:00,915015602.0
24-02-23 00:00:00,922933149.0
24-02-23 06:00:00,918974375.5
24-02-23 12:00:00,921488450.0
24-02-23 18:00:00,920314091.5
25-02-23 00:00:00,909853216.0
25-02-23 06:00:00,908435770.0
25-02-23 12:00:00,922750478.0
25-02-23 18:00:00,924008405.0
