Timestamp,Throughput
04-05-23 12:00:00,923029977.0
04-05-23 18:00:00,914696507.5
05-05-23 00:00:00,921798040.0
05-05-23 06:00:00,916877329.0
05-05-23 12:00:00,922402477.0
05-05-23 18:00:00,922748725.0
06-05-23 00:00:00,921913389.5
06-05-23 06:00:00,933812204.0
06-05-23 12:00:00,923246637.5
06-05-23 18:00:00,922055670.0
07-05-23 00:00:00,923167302.0
07-05-23 06:00:00,908956787.0
07-05-23 12:00:00,934936263.0
07-05-23 18:00:00,923111296.0
08-05-23 00:00:00,923800305.0
08-05-23 06:00:00,922305201.0
08-05-23 12:00:00,912605450.5
08-05-23 18:00:00,923589435.0
09-05-23 00:00:00,931142307.0
09-05-23 06:00:00,922647143.0
09-05-23 12:00:00,918554918.0
09-05-23 18:00:00,923293003.0
10-05-23 00:00:00,922906381.0
10-05-23 06:00:00,922798943.5
10-05-23 12:00:00,921594736.0
10-05-23 18:00:00,920546480.0
11-05-23 00:00:00,910167563.0
11-05-23 06:00:00,910065116.0
11-05-23 12:00:00,922694451.0
11-05-23 18:00:00,744647053.5
12-05-23 00:00:00,921960355.0
12-05-23 06:00:00,923693573.5
12-05-23 12:00:00,907361318.5
12-05-23 18:00:00,923222939.0
13-05-23 00:00:00,921805558.0
13-05-23 06:00:00,921277860.0
13-05-23 12:00:00,922366351.6666666
